video_id,author_id,video_type,upload_dt,upload_type,visible_status,video_duration,server_width,server_height,music_id,music_type,tag
5948,2207354,NORMAL,2022-04-09,LongImport,0.0,101633.0,720.0,1280.0,9138706774,9.0,9
5949,658221,NORMAL,2022-04-09,ShortCamera,0.0,14000.0,720.0,1280.0,9142828995,9.0,2
5950,4560488,NORMAL,2022-04-10,LongImport,0.0,272920.0,1280.0,720.0,9152186551,9.0,34
5951,8154636,NORMAL,2022-04-09,LongImport,0.0,116900.0,1280.0,720.0,9141953900,9.0,20
5952,5796909,NORMAL,2022-04-09,LongImport,0.0,207816.0,960.0,720.0,9140806588,9.0,3
5953,5281630,NORMAL,2022-04-11,Web,0.0,64133.0,1280.0,720.0,9166800268,9.0,3
5954,7807018,AD,2022-04-09,UNKNOWN,0.0,241216.0,720.0,1280.0,0,,39
5955,8576655,NORMAL,2022-04-09,Web,0.0,397816.0,720.0,1280.0,9144633380,9.0,9
5956,8012164,NORMAL,2022-04-10,Web,0.0,232720.0,1280.0,720.0,9157936905,9.0,"39,43"
5957,8538374,NORMAL,2022-04-10,Kmovie,0.0,95366.0,720.0,1280.0,9151788869,9.0,9
5958,7748006,NORMAL,2022-04-10,ShortImport,0.0,11066.0,720.0,1280.0,9151346793,9.0,"20,68"
5959,427507,NORMAL,2022-04-10,Web,0.0,58920.0,720.0,1280.0,9156507887,9.0,12
5960,7816464,NORMAL,2022-04-09,Web,0.0,498600.0,720.0,1280.0,9145304283,9.0,24
5961,7224703,NORMAL,2022-04-10,LongImport,0.0,320300.0,720.0,1280.0,9152555719,9.0,"62,4"
5962,6551018,NORMAL,2022-04-11,LongImport,0.0,61200.0,1172.0,720.0,9164452362,9.0,39
5963,7689727,NORMAL,2022-04-11,Kmovie,0.0,109066.0,720.0,1280.0,9162551492,9.0,"20,43"
5964,7508717,NORMAL,2022-04-10,LongImport,0.0,81733.0,720.0,1280.0,9158161756,9.0,39
5965,7086438,NORMAL,2022-04-11,LongImport,0.0,88840.0,720.0,1280.0,9160611578,9.0,"39,68"
5966,1101714,NORMAL,2022-04-09,ShortImport,0.0,9750.0,720.0,1280.0,7455149061,9.0,
5967,2863436,NORMAL,2022-04-10,Web,0.0,471320.0,720.0,1440.0,2555082428,9.0,18
5968,3222866,NORMAL,2022-04-10,ShortImport,0.0,7466.0,720.0,1280.0,8527413052,4.0,17
5969,6222564,NORMAL,2022-04-09,Kmovie,0.0,148458.0,720.0,1280.0,9142637689,9.0,9
5970,4238006,NORMAL,2022-04-10,LongImport,0.0,162816.0,720.0,1280.0,2721096644,9.0,12
5971,4369021,NORMAL,2022-04-10,Web,0.0,132380.0,1280.0,720.0,9158938095,9.0,3
5972,2350926,NORMAL,2022-04-10,Kmovie,0.0,386000.0,720.0,1280.0,9150213348,9.0,39
5973,7406933,NORMAL,2022-04-10,Kmovie,0.0,9366.0,1280.0,720.0,6530826422,9.0,20
5974,8558169,NORMAL,2022-04-10,Web,0.0,76733.0,1088.0,720.0,9158565494,9.0,"39,68"
5975,4924179,NORMAL,2022-04-11,LongImport,0.0,21021.0,720.0,1280.0,9163259986,9.0,19
5976,7459174,NORMAL,2022-04-10,Web,0.0,63266.0,1280.0,720.0,9156247262,9.0,9
5977,7362558,NORMAL,2022-04-10,Kmovie,0.0,219650.0,720.0,1280.0,9151362118,9.0,"39,68"
5978,7832701,NORMAL,2022-04-10,Web,0.0,171433.0,1280.0,720.0,9156596636,9.0,39
5979,804118,NORMAL,2022-04-09,Web,0.0,100475.0,1280.0,720.0,9144354554,9.0,39
5980,7901859,NORMAL,2022-04-10,Web,0.0,127566.0,1280.0,720.0,9159510981,9.0,"39,68"
5981,6782496,NORMAL,2022-04-10,Web,0.0,65231.0,720.0,1280.0,4751228678,4.0,3
5982,4937830,NORMAL,2022-04-09,Kmovie,0.0,243266.0,720.0,1280.0,6188774211,4.0,"62,7"
5983,6918938,NORMAL,2022-04-10,LongImport,0.0,84100.0,720.0,1280.0,9154586490,9.0,17
5984,62448,NORMAL,2022-04-09,ShortImport,0.0,10416.0,720.0,1280.0,9056382190,9.0,34
5985,2933206,NORMAL,2022-04-11,LongImport,0.0,39960.0,720.0,1280.0,9167680252,9.0,8
5986,5912826,NORMAL,2022-04-09,Web,0.0,41700.0,720.0,1280.0,9139660060,9.0,3
5987,4953829,NORMAL,2022-04-11,Web,0.0,91100.0,720.0,1280.0,9163818230,9.0,"20,68"
5988,3065441,NORMAL,2022-04-10,Web,0.0,159840.0,1280.0,720.0,9157476304,9.0,"20,43"
5989,347033,NORMAL,2022-04-09,Web,0.0,105533.0,720.0,1280.0,9138727734,9.0,12
5990,7139443,NORMAL,2022-04-09,Web,0.0,111000.0,720.0,1280.0,9142420291,9.0,39
5991,7190718,NORMAL,2022-04-10,ShortImport,0.0,10066.0,720.0,1080.0,7776846217,9.0,8
5992,6081537,NORMAL,2022-04-11,LongImport,0.0,111716.0,720.0,1280.0,9169011375,9.0,39
5993,7884245,NORMAL,2022-04-11,LongImport,0.0,121966.0,720.0,1280.0,9163638984,9.0,9
5994,5925905,NORMAL,2022-04-10,LongImport,0.0,65233.0,720.0,1280.0,9155903749,9.0,39
5995,6973353,NORMAL,2022-04-10,Web,0.0,127500.0,720.0,1280.0,9154727579,9.0,3
5996,8097145,NORMAL,2022-04-09,Kmovie,0.0,179233.0,720.0,1280.0,9143712016,9.0,"39,43"
5997,7901212,NORMAL,2022-04-10,Kmovie,0.0,370733.0,720.0,1280.0,9148145010,9.0,9
5998,6006804,NORMAL,2022-04-11,LongImport,0.0,30333.0,720.0,1280.0,9162010329,9.0,"62,18"
5999,5202590,NORMAL,2022-04-10,Web,0.0,23400.0,720.0,1280.0,9155057272,9.0,7
6000,6639430,NORMAL,2022-04-10,LongImport,0.0,276900.0,720.0,1280.0,9152843499,9.0,17
6001,4473839,NORMAL,2022-04-09,LongImport,0.0,143400.0,1280.0,720.0,9140443272,9.0,3
6002,826110,NORMAL,2022-04-10,ShortImport,0.0,9000.0,720.0,1280.0,9150781332,9.0,17
6003,5289976,NORMAL,2022-04-09,LongImport,0.0,24500.0,720.0,1280.0,9143620901,9.0,2
6004,8183096,NORMAL,2022-04-11,Kmovie,0.0,248533.0,720.0,1280.0,2721096644,9.0,12
6005,3408836,NORMAL,2022-04-10,LongImport,0.0,32833.0,720.0,1280.0,9150637674,9.0,12
6006,6464710,NORMAL,2022-04-10,Web,0.0,46920.0,720.0,1280.0,9153508054,9.0,22
6007,5760181,NORMAL,2022-04-11,Web,0.0,175840.0,1280.0,720.0,9163904990,9.0,39
6008,4878044,NORMAL,2022-04-11,LongImport,0.0,53383.0,720.0,1280.0,9166941774,9.0,3
6009,2614153,NORMAL,2022-04-10,Web,0.0,122000.0,720.0,1280.0,9155525473,9.0,18
6010,7312832,NORMAL,2022-04-10,Web,0.0,11450.0,720.0,1280.0,9157457735,9.0,7
6011,7772245,NORMAL,2022-04-09,Web,0.0,160083.0,1400.0,720.0,9142074397,9.0,3
6012,3186844,NORMAL,2022-04-11,Kmovie,0.0,127350.0,720.0,1280.0,9161467753,9.0,15
6013,6835216,NORMAL,2022-04-11,LongImport,0.0,22720.0,720.0,1280.0,9163727549,9.0,30
6014,59220,NORMAL,2022-04-10,ShortImport,0.0,16033.0,720.0,1280.0,9159141716,9.0,34
6015,8155160,NORMAL,2022-04-09,ShortImport,0.0,7000.0,1168.0,720.0,9141844819,9.0,
6016,7731232,NORMAL,2022-04-09,ShortImport,0.0,9601.0,720.0,1280.0,5128097221,4.0,7
6017,4193510,NORMAL,2022-04-10,LongImport,0.0,20500.0,720.0,1280.0,9152632918,9.0,"1,62"
6018,8259247,NORMAL,2022-04-10,LongImport,0.0,119040.0,720.0,1280.0,9149572438,9.0,39
6019,125932,NORMAL,2022-04-10,LongImport,0.0,79716.0,720.0,1280.0,8045782157,9.0,11
6020,5948828,NORMAL,2022-04-11,Web,0.0,238066.0,1280.0,720.0,9163187951,9.0,"25,54"
6021,7066825,NORMAL,2022-04-09,LongImport,0.0,75666.0,720.0,1280.0,9138482751,9.0,"62,7"
6022,7048760,NORMAL,2022-04-11,Web,0.0,79733.0,720.0,1280.0,9163506467,9.0,7
6023,7208264,NORMAL,2022-04-09,ShortImport,0.0,18800.0,720.0,1280.0,9138676832,9.0,1
6024,1988376,NORMAL,2022-04-11,LongImport,0.0,294933.0,720.0,1280.0,9162929138,9.0,25
6025,4136496,NORMAL,2022-04-10,Web,0.0,33433.0,720.0,1280.0,7635682971,9.0,"3,62"
6026,7535492,NORMAL,2022-04-10,Web,0.0,170833.0,720.0,1280.0,9156647291,9.0,39
6027,1439563,NORMAL,2022-04-11,LongImport,0.0,49466.0,720.0,1280.0,9167478815,9.0,11
6028,7629203,NORMAL,2022-04-09,LongImport,0.0,201466.0,1280.0,720.0,9141963916,9.0,3
6029,368507,NORMAL,2022-04-10,LongImport,0.0,78700.0,720.0,1280.0,9154895103,9.0,39
6030,7957195,NORMAL,2022-04-09,Web,0.0,140040.0,1280.0,720.0,9141158853,9.0,20
6031,594250,NORMAL,2022-04-09,LongImport,0.0,97800.0,720.0,1280.0,3371570295,9.0,1
6032,8238652,NORMAL,2022-04-10,LongImport,0.0,295375.0,720.0,1280.0,9149730539,9.0,"20,43"
6033,6240331,NORMAL,2022-04-09,Web,0.0,108520.0,720.0,1280.0,9143964680,9.0,29
6034,4764882,NORMAL,2022-04-10,Web,0.0,30400.0,720.0,1280.0,9155249485,9.0,3
6035,6581255,NORMAL,2022-04-10,Web,0.0,86920.0,1280.0,720.0,9156760148,9.0,25
6036,6330442,NORMAL,2022-04-10,Web,0.0,62900.0,720.0,1280.0,9155191056,9.0,9
6037,8212167,NORMAL,2022-04-09,Web,0.0,96763.0,720.0,1280.0,9144484646,9.0,"39,43"
6038,7624628,NORMAL,2022-04-09,Kmovie,0.0,109233.0,720.0,960.0,9145882828,9.0,39
6039,1073242,NORMAL,2022-04-09,Kmovie,0.0,43483.0,1280.0,720.0,9145777531,9.0,3
6040,106137,NORMAL,2022-04-10,LongPicture,0.0,,810.0,1440.0,6837001288,4.0,"20,67"
6041,2667300,NORMAL,2022-04-09,LongPicture,0.0,,1080.0,1440.0,9081477019,9.0,"8,67"
6042,6683306,NORMAL,2022-04-10,Web,0.0,39533.0,720.0,1280.0,6199105460,4.0,7
6043,6961043,NORMAL,2022-04-10,LongPicture,0.0,,720.0,960.0,6200329663,4.0,"8,67"
6044,8063969,NORMAL,2022-04-09,LongImport,0.0,121983.0,720.0,1280.0,9142765796,9.0,"12,62"
6045,1480762,NORMAL,2022-04-09,LongImport,0.0,115550.0,720.0,1280.0,9143645084,9.0,"62,4"
6046,6366530,NORMAL,2022-04-09,Web,0.0,110833.0,720.0,1280.0,6199227179,4.0,7
6047,610484,NORMAL,2022-04-09,Kmovie,0.0,260333.0,720.0,1280.0,9139665743,9.0,"39,43"
6048,8259247,NORMAL,2022-04-09,LongImport,0.0,135000.0,720.0,1280.0,9144775443,9.0,6
6049,7778777,NORMAL,2022-04-09,ShortImport,0.0,12933.0,720.0,1280.0,9145259506,9.0,3
6050,465043,NORMAL,2022-04-09,Kmovie,0.0,151566.0,690.0,1080.0,9143026941,9.0,3
6051,1333651,NORMAL,2022-04-09,Web,0.0,116800.0,720.0,1280.0,9138723865,9.0,17
6052,5435124,NORMAL,2022-04-09,LongImport,0.0,58816.0,720.0,1280.0,8084903889,9.0,"39,68"
6053,8345555,NORMAL,2022-04-11,Web,0.0,136916.0,1280.0,720.0,9162280445,9.0,25
6054,7804989,NORMAL,2022-04-10,ShortImport,0.0,7533.0,1280.0,720.0,9156276958,9.0,8
6055,5904970,NORMAL,2022-04-11,LongImport,0.0,41533.0,720.0,1280.0,9161409689,9.0,21
6056,2935596,NORMAL,2022-04-10,ShortImport,0.0,11400.0,720.0,1280.0,9151996779,9.0,"62,7"
6057,3867497,NORMAL,2022-04-10,Kmovie,0.0,15966.0,720.0,1282.0,9152137164,9.0,15
6058,5224305,NORMAL,2022-04-09,Web,0.0,56266.0,720.0,1280.0,9140231835,9.0,18
6059,6110764,NORMAL,2022-04-10,Web,0.0,97966.0,1280.0,720.0,9147745645,9.0,"20,43"
6060,467315,NORMAL,2022-04-10,ShortImport,0.0,11100.0,720.0,1280.0,9152361033,9.0,8
6061,6567608,NORMAL,2022-04-10,LongImport,0.0,114900.0,1280.0,720.0,9152889216,9.0,12
6062,4509115,NORMAL,2022-04-09,Web,0.0,148480.0,720.0,1280.0,9142421180,9.0,4
6063,6598392,NORMAL,2022-04-11,LongImport,0.0,58633.0,720.0,1280.0,9168386569,9.0,"12,62"
6064,3162212,NORMAL,2022-04-09,ShortImport,0.0,14064.0,1280.0,720.0,9105306795,4.0,39
6065,80854,NORMAL,2022-04-09,LongImport,0.0,29200.0,720.0,1280.0,9143551613,9.0,6
6066,4179931,NORMAL,2022-04-09,LongImport,0.0,61366.0,720.0,1280.0,9143410263,9.0,1
6067,4567656,NORMAL,2022-04-11,Kmovie,0.0,177000.0,720.0,1280.0,9163649229,9.0,39
6068,111528,NORMAL,2022-04-09,Web,0.0,130385.0,720.0,1280.0,9142793569,9.0,18
6069,5198513,NORMAL,2022-04-11,LongImport,0.0,53950.0,720.0,1280.0,9167597110,9.0,39
6070,6728986,NORMAL,2022-04-10,Web,0.0,73640.0,720.0,1280.0,9159350987,9.0,22
6071,1305362,NORMAL,2022-04-10,Kmovie,0.0,184057.0,720.0,1280.0,9156930914,9.0,3
6072,7596416,NORMAL,2022-04-09,Web,0.0,14500.0,720.0,1280.0,9142062834,9.0,15
6073,6601362,NORMAL,2022-04-10,LongImport,0.0,100100.0,720.0,1280.0,9156156300,9.0,17
6074,8637759,NORMAL,2022-04-09,Web,0.0,400066.0,720.0,1280.0,9142046121,9.0,"39,68"
6075,4853491,NORMAL,2022-04-11,LongImport,0.0,158433.0,720.0,1280.0,9162756514,9.0,"12,60"
6076,7644326,NORMAL,2022-04-10,LongImport,0.0,45360.0,1172.0,720.0,9152077173,9.0,"39,68"
6077,8359044,NORMAL,2022-04-10,Web,0.0,171200.0,720.0,1280.0,9153526904,9.0,"39,43"
6078,3847450,NORMAL,2022-04-10,Web,0.0,36500.0,720.0,1280.0,0,,17
6079,2095103,NORMAL,2022-04-09,Kmovie,0.0,171733.0,720.0,1280.0,9144778008,9.0,10
6080,7401762,NORMAL,2022-04-10,LongImport,0.0,84400.0,720.0,1280.0,9151474281,9.0,39
6081,2863128,NORMAL,2022-04-10,Web,0.0,121766.0,720.0,1280.0,9151641112,9.0,"5,65"
6082,3280452,NORMAL,2022-04-10,Kmovie,0.0,64500.0,720.0,1280.0,9150505031,9.0,17
6083,1100012,NORMAL,2022-04-09,LongImport,0.0,69700.0,720.0,720.0,9138519170,9.0,1
6084,4656866,NORMAL,2022-04-10,Web,0.0,57466.0,720.0,1280.0,9147460033,9.0,20
6085,7336704,NORMAL,2022-04-09,ShortImport,0.0,16200.0,720.0,1280.0,9143017755,9.0,19
6086,176248,NORMAL,2022-04-10,LongImport,0.0,79966.0,1280.0,720.0,9153276173,9.0,3
6087,5950298,NORMAL,2022-04-10,Web,0.0,30040.0,720.0,1280.0,9157209470,9.0,3
6088,4451034,NORMAL,2022-04-09,Web,0.0,267800.0,720.0,1200.0,9139506403,9.0,12
6089,6512436,NORMAL,2022-04-10,LongImport,0.0,494777.0,720.0,1280.0,9159312069,9.0,38
6090,7040741,NORMAL,2022-04-09,ShortImport,0.0,7900.0,720.0,1280.0,9142764926,9.0,17
6091,6417327,NORMAL,2022-04-09,Web,0.0,19866.0,720.0,1280.0,9142063646,9.0,34
6092,6799658,NORMAL,2022-04-10,LongImport,0.0,57433.0,720.0,1280.0,9159619701,9.0,
6093,6660990,NORMAL,2022-04-09,Web,0.0,188600.0,720.0,1280.0,9142872391,9.0,15
6094,8342517,NORMAL,2022-04-10,LongImport,0.0,112360.0,720.0,1280.0,9152827256,9.0,24
6095,8120948,NORMAL,2022-04-10,Web,0.0,114160.0,1064.0,720.0,9149184098,9.0,39
6096,5515720,NORMAL,2022-04-11,LongImport,0.0,22450.0,720.0,1280.0,9164963736,9.0,25
6097,678339,NORMAL,2022-04-09,Web,0.0,84116.0,960.0,720.0,9142892419,9.0,3
6098,7565643,NORMAL,2022-04-10,LongImport,0.0,459816.0,1280.0,720.0,9150319699,9.0,3
6099,2581125,NORMAL,2022-04-10,Kmovie,0.0,320300.0,720.0,1280.0,9155747846,9.0,"62,4"
6100,3734630,NORMAL,2022-04-11,Web,0.0,42300.0,720.0,1280.0,9162531668,9.0,7
6101,7984129,NORMAL,2022-04-10,Web,0.0,129000.0,720.0,1280.0,9153910573,9.0,20
6102,516747,NORMAL,2022-04-09,LongImport,0.0,54933.0,720.0,1280.0,9003938318,4.0,"62,4"
6103,7327570,NORMAL,2022-04-09,Web,0.0,123680.0,720.0,1280.0,9142788927,9.0,22
6104,6599534,NORMAL,2022-04-11,Web,0.0,50866.0,720.0,1280.0,9166139307,9.0,6
6105,4042379,NORMAL,2022-04-09,Web,0.0,114720.0,720.0,1280.0,9143052620,9.0,18
6106,4494478,NORMAL,2022-04-11,ShortImport,0.0,16300.0,720.0,1280.0,8515173097,9.0,5
6107,6430155,NORMAL,2022-04-10,LongImport,0.0,90100.0,720.0,1280.0,9151896587,9.0,19
6108,332174,NORMAL,2022-04-10,LongImport,0.0,167480.0,1280.0,720.0,9159889053,9.0,3
6109,5484727,NORMAL,2022-04-10,LongImport,0.0,336933.0,1280.0,720.0,9157865945,9.0,21
6110,6288013,NORMAL,2022-04-10,Web,0.0,202283.0,1280.0,720.0,9155779102,9.0,29
6111,5928930,NORMAL,2022-04-11,LongImport,0.0,108160.0,720.0,1280.0,9166432455,9.0,39
6112,1973832,NORMAL,2022-04-09,Kmovie,0.0,87783.0,720.0,1280.0,4844660506,9.0,"39,68"
6113,8051935,NORMAL,2022-04-09,LongImport,0.0,103733.0,720.0,1280.0,9138737201,9.0,9
6114,169198,NORMAL,2022-04-10,Web,0.0,181800.0,720.0,1280.0,9158501914,9.0,39
6115,6666076,NORMAL,2022-04-11,LongImport,0.0,108250.0,1280.0,720.0,9162348277,9.0,"20,43"
6116,47574,NORMAL,2022-04-10,LongImport,0.0,180000.0,720.0,1280.0,9160122983,9.0,15
6117,6434123,NORMAL,2022-04-10,Kmovie,0.0,80400.0,720.0,1280.0,9147918550,9.0,9
6118,60733,NORMAL,2022-04-10,LongImport,0.0,96716.0,720.0,1280.0,9156429904,9.0,9
6119,2207230,NORMAL,2022-04-09,Web,0.0,25000.0,720.0,1280.0,9141774010,9.0,"12,62"
6120,7258569,NORMAL,2022-04-11,Web,0.0,72200.0,720.0,1280.0,9166536466,9.0,9
6121,8573394,NORMAL,2022-04-10,LongImport,0.0,124534.0,1270.0,720.0,9158112813,9.0,"39,43"
6122,6077323,NORMAL,2022-04-09,ShortImport,0.0,19166.0,960.0,720.0,9142326620,9.0,"39,68"
6123,8304414,NORMAL,2022-04-09,Web,0.0,110840.0,1280.0,720.0,9142714510,9.0,"39,43"
6124,7412967,NORMAL,2022-04-09,Web,0.0,199520.0,720.0,1280.0,9145950900,9.0,"20,43"
6125,7749555,NORMAL,2022-04-09,ShortImport,0.0,19533.0,1280.0,720.0,9141759911,9.0,"39,68"
6126,4950695,NORMAL,2022-04-10,LongImport,0.0,208820.0,1280.0,720.0,9152017197,9.0,3
6127,3542835,NORMAL,2022-04-11,LongImport,0.0,66880.0,720.0,1280.0,9162696916,9.0,39
6128,2667665,NORMAL,2022-04-10,Web,0.0,163360.0,1280.0,720.0,9153570087,9.0,39
6129,2224236,NORMAL,2022-04-10,ShortImport,0.0,15600.0,960.0,720.0,9150251338,9.0,7
6130,7564962,NORMAL,2022-04-09,ShortImport,0.0,8433.0,720.0,1280.0,9143799476,9.0,8
6131,4247040,NORMAL,2022-04-09,Web,0.0,89320.0,1080.0,720.0,9140032730,9.0,"39,68"
6132,4151803,NORMAL,2022-04-09,ShareFromOtherApp,0.0,25100.0,720.0,1280.0,9144158396,9.0,30
6133,4167166,NORMAL,2022-04-09,LongImport,0.0,97133.0,720.0,1280.0,882683088,9.0,4
6134,7557014,NORMAL,2022-04-10,LongImport,0.0,63233.0,720.0,1280.0,9156414096,9.0,12
6135,5117904,NORMAL,2022-04-10,Web,0.0,32333.0,720.0,1280.0,9157007267,9.0,6
6136,7293071,NORMAL,2022-04-11,Web,0.0,76383.0,1280.0,720.0,9162601340,9.0,7
6137,5998182,NORMAL,2022-04-10,Web,0.0,162366.0,1280.0,720.0,9157770383,9.0,"3,62"
6138,4720093,NORMAL,2022-04-11,Kmovie,0.0,171050.0,1280.0,720.0,9165887761,9.0,3
6139,5439750,NORMAL,2022-04-10,Kmovie,0.0,89200.0,1560.0,720.0,6807129331,4.0,3
6140,6294,NORMAL,2022-04-10,ShortImport,0.0,10266.0,1280.0,720.0,9157648400,9.0,2
6141,4512492,NORMAL,2022-04-10,Web,0.0,37933.0,720.0,1280.0,9159992594,9.0,39
6142,7280324,NORMAL,2022-04-10,ShortImport,0.0,7450.0,720.0,1280.0,9158817457,9.0,26
6143,2028067,NORMAL,2022-04-10,Kmovie,0.0,182800.0,720.0,1282.0,9155659561,9.0,38
6144,7535522,NORMAL,2022-04-09,LongImport,0.0,20633.0,720.0,1280.0,9143975469,9.0,6
6145,7960577,NORMAL,2022-04-10,Web,0.0,33400.0,720.0,1280.0,9158623767,9.0,"62,27"
6146,87288,NORMAL,2022-04-10,Web,0.0,246280.0,720.0,1280.0,9151088430,9.0,39
6147,5605960,NORMAL,2022-04-10,LongImport,0.0,27500.0,720.0,1280.0,9151924059,9.0,6
6148,5290629,NORMAL,2022-04-09,Web,0.0,104125.0,720.0,1280.0,9142550733,9.0,"39,43"
6149,316598,NORMAL,2022-04-09,LongImport,0.0,210483.0,1280.0,720.0,9142608908,9.0,12
6150,2818825,NORMAL,2022-04-11,LongImport,0.0,196329.0,720.0,1280.0,9166775936,9.0,2
6151,536164,NORMAL,2022-04-09,Web,0.0,29280.0,720.0,1280.0,9138577423,9.0,17
6152,6472633,NORMAL,2022-04-09,LongImport,0.0,102733.0,720.0,1280.0,9144057939,9.0,39
6153,7706389,NORMAL,2022-04-09,LongImport,0.0,42500.0,720.0,1280.0,9140127563,9.0,9
6154,7895942,NORMAL,2022-04-10,LongImport,0.0,250700.0,720.0,1280.0,9155079653,9.0,9
6155,4428657,NORMAL,2022-04-09,LongImport,0.0,57960.0,1280.0,720.0,9144231090,9.0,3
6156,195119,NORMAL,2022-04-11,LongImport,0.0,51833.0,720.0,1280.0,4759699414,4.0,3
6157,111734,NORMAL,2022-04-11,Web,0.0,231533.0,720.0,1280.0,9165117299,9.0,"39,43"
6158,6947593,NORMAL,2022-04-10,LongImport,0.0,63500.0,720.0,1280.0,9159414324,9.0,9
6159,894182,NORMAL,2022-04-10,LongImport,0.0,175183.0,1280.0,720.0,9155926996,9.0,"20,43"
6160,7248584,NORMAL,2022-04-09,Kmovie,0.0,73958.0,720.0,1280.0,9142843294,9.0,39
6161,7153502,NORMAL,2022-04-10,LongImport,0.0,31720.0,720.0,1280.0,9150624971,9.0,"62,7"
6162,5849613,NORMAL,2022-04-09,LongImport,0.0,169583.0,720.0,1280.0,9141089354,9.0,39
6163,7369642,NORMAL,2022-04-11,ShortImport,0.0,10133.0,720.0,1280.0,9107419068,4.0,8
6164,429855,NORMAL,2022-04-09,Web,0.0,88366.0,1280.0,720.0,9145629430,9.0,"39,43"
6165,5449507,NORMAL,2022-04-09,Kmovie,0.0,91774.0,720.0,1280.0,8996187275,4.0,1
6166,133572,AD,2022-04-10,UNKNOWN,0.0,253833.0,720.0,1280.0,0,,4
6167,8611145,NORMAL,2022-04-09,LongImport,0.0,34566.0,720.0,1280.0,9144773534,9.0,"62,5,42"
6168,8304183,NORMAL,2022-04-11,Web,0.0,181333.0,1280.0,720.0,9166969696,9.0,20
6169,7844266,NORMAL,2022-04-10,Web,0.0,86100.0,1280.0,720.0,9148038050,9.0,20
6170,2717923,NORMAL,2022-04-09,Web,0.0,70000.0,720.0,1280.0,9143852443,9.0,18
6171,6660862,NORMAL,2022-04-09,Web,0.0,255200.0,1280.0,720.0,9141616391,9.0,39
6172,7813804,NORMAL,2022-04-09,ShortImport,0.0,16766.0,720.0,1280.0,9142980503,9.0,17
6173,6036754,NORMAL,2022-04-10,Kmovie,0.0,198466.0,720.0,1280.0,5503653565,4.0,17
6174,3041347,NORMAL,2022-04-10,LongImport,0.0,111600.0,720.0,1280.0,9156054421,9.0,"62,42,18"
6175,8064537,NORMAL,2022-04-10,Web,0.0,58960.0,720.0,1280.0,9148340045,9.0,"39,68"
6176,6967882,NORMAL,2022-04-10,LongImport,0.0,323133.0,1280.0,720.0,9155681915,9.0,36
6177,6480046,NORMAL,2022-04-11,LongImport,0.0,41300.0,720.0,1280.0,9162893391,9.0,20
6178,508986,NORMAL,2022-04-10,LongImport,0.0,60466.0,1280.0,720.0,9154082315,9.0,"3,62"
6179,814851,NORMAL,2022-04-09,LongImport,0.0,197483.0,720.0,1280.0,9138979474,9.0,7
6180,2862594,NORMAL,2022-04-10,Kmovie,0.0,258399.0,720.0,1280.0,9150183833,9.0,14
6181,2500667,NORMAL,2022-04-11,Web,0.0,104120.0,1106.0,720.0,9165339699,9.0,39
6182,7502805,NORMAL,2022-04-09,LongImport,0.0,174900.0,720.0,1280.0,9143285906,9.0,"39,43"
6183,6708196,NORMAL,2022-04-09,Web,0.0,296600.0,720.0,1280.0,9142798145,9.0,12
6184,5611313,NORMAL,2022-04-10,LongPicture,0.0,,1080.0,1080.0,8480474692,9.0,"20,67"
6185,7944777,NORMAL,2022-04-09,PictureSet,0.0,,807.0,1440.0,8109649903,9.0,"67,6"
6186,5802816,NORMAL,2022-04-10,Web,0.0,198900.0,720.0,1280.0,9155591332,9.0,"42,18"
6187,8497263,NORMAL,2022-04-11,Web,0.0,85033.0,1280.0,720.0,9166294742,9.0,25
6188,7216407,NORMAL,2022-04-09,ShortImport,0.0,15416.0,720.0,1280.0,9143078979,9.0,6
6189,7107082,NORMAL,2022-04-10,LongImport,0.0,40833.0,720.0,1280.0,8749669408,4.0,15
6190,8567672,NORMAL,2022-04-09,LongImport,0.0,90400.0,720.0,1280.0,9142432526,9.0,29
6191,765474,NORMAL,2022-04-10,LongImport,0.0,134655.0,960.0,720.0,9148905854,9.0,"3,62"
6192,5987692,NORMAL,2022-04-10,ShortImport,0.0,15600.0,960.0,720.0,9149942247,9.0,"20,68"
6193,3457449,NORMAL,2022-04-10,Web,0.0,28320.0,720.0,1280.0,9157723931,9.0,"20,43"
6194,628830,NORMAL,2022-04-10,LongImport,0.0,180766.0,720.0,1280.0,9155422392,9.0,39
6195,5601430,NORMAL,2022-04-11,LongImport,0.0,100400.0,720.0,1280.0,9166847427,9.0,"12,60"
6196,2500667,NORMAL,2022-04-10,Web,0.0,134360.0,1106.0,720.0,9159734403,9.0,6
6197,6673260,NORMAL,2022-04-10,LongImport,0.0,36903.0,720.0,1280.0,9159951303,9.0,9
6198,59326,NORMAL,2022-04-10,Web,0.0,98333.0,1280.0,720.0,9149450771,9.0,20
6199,4321919,NORMAL,2022-04-09,Kmovie,0.0,61766.0,720.0,1280.0,9145229842,9.0,6
6200,2049766,NORMAL,2022-04-10,LongImport,0.0,46833.0,720.0,1280.0,6202549407,4.0,12
6201,5306756,NORMAL,2022-04-11,LongImport,0.0,143133.0,720.0,1280.0,9160846990,9.0,"1,62"
6202,167756,NORMAL,2022-04-10,ShortImport,0.0,14733.0,720.0,1280.0,8759931155,4.0,1
6203,7599490,NORMAL,2022-04-10,Web,0.0,54120.0,720.0,1280.0,9155220052,9.0,15
6204,3529631,NORMAL,2022-04-10,ShortImport,0.0,15680.0,720.0,1280.0,7411898691,4.0,1
