user_id,user_active_degree,is_lowactive_period,is_live_streamer,is_video_author,follow_user_num,follow_user_num_range,fans_user_num,fans_user_num_range,friend_user_num,friend_user_num_range,register_days,register_days_range,onehot_feat0,onehot_feat1,onehot_feat2,onehot_feat3,onehot_feat4,onehot_feat5,onehot_feat6,onehot_feat7,onehot_feat8,onehot_feat9,onehot_feat10,onehot_feat11,onehot_feat12,onehot_feat13,onehot_feat14,onehot_feat15,onehot_feat16,onehot_feat17
23741,full_active,0,-124,1,24,"(10,50]",27,"[10,100)",0,0,765,730+,0,4,29,926,1.0,0,0,31,276,6,3,0,0.0,0.0,1.0,0.0,0.0,0.0
23742,high_active,0,-124,1,29,"(10,50]",45,"[10,100)",18,"[5,30)",1723,730+,0,1,2,1160,4.0,0,1,34,381,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0
23743,full_active,0,-124,1,91,"(50,100]",213,"[100,1k)",85,"[60,120)",1221,730+,0,1,19,558,2.0,0,0,42,50,6,4,0,1.0,0.0,0.0,0.0,0.0,0.0
23744,full_active,0,-124,0,11,"(10,50]",6,"[1,10)",3,"[1,5)",719,366-730,0,4,29,1325,2.0,0,0,24,236,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0
23745,full_active,0,-124,1,893,500+,646,"[100,1k)",614,250+,1197,730+,0,4,29,958,1.0,0,1,34,80,1,4,0,1.0,0.0,1.0,0.0,0.0,0.0
23746,full_active,0,-124,1,317,"(250,500]",57,"[10,100)",6,"[5,30)",1113,730+,1,3,29,974,2.0,0,1,43,221,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
23747,full_active,0,1,1,310,"(250,500]",106,"[100,1k)",58,"[30,60)",306,181-365,0,1,10,1010,3.0,0,0,13,330,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
23748,full_active,0,-124,1,835,500+,1136,"[1k,5k)",778,250+,1649,730+,0,1,10,79,0.0,0,1,8,301,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0
23749,high_active,0,1,1,94,"(50,100]",83,"[10,100)",76,"[60,120)",1554,730+,1,3,10,272,4.0,0,0,19,396,3,2,0,1.0,0.0,0.0,0.0,0.0,0.0
23750,full_active,0,1,1,58,"(50,100]",23,"[10,100)",14,"[5,30)",2019,730+,1,3,9,478,2.0,0,1,10,449,3,3,0,1.0,0.0,0.0,1.0,0.0,0.0
23751,full_active,0,-124,1,75,"(50,100]",693,"[100,1k)",63,"[60,120)",1189,730+,0,4,2,1171,5.0,0,0,14,116,5,0,2,1.0,0.0,0.0,0.0,0.0,0.0
23752,full_active,0,-124,1,45,"(10,50]",197,"[100,1k)",33,"[30,60)",1198,730+,0,1,19,526,1.0,0,1,43,221,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0
23753,full_active,0,-124,1,39,"(10,50]",41,"[10,100)",19,"[5,30)",1109,730+,1,4,29,908,1.0,0,0,31,242,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23754,full_active,0,-124,1,73,"(50,100]",120,"[100,1k)",45,"[30,60)",2131,730+,0,2,29,906,1.0,0,1,10,152,3,4,0,1.0,0.0,0.0,0.0,0.0,0.0
23755,full_active,0,1,1,64,"(50,100]",1871,"[1k,5k)",61,"[60,120)",1957,730+,0,2,31,362,1.0,0,0,7,40,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
23756,high_active,0,-124,1,118,"(100,150]",75,"[10,100)",55,"[30,60)",1544,730+,1,5,2,1177,2.0,0,0,38,139,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
23757,high_active,0,-124,1,158,"(150,250]",23,"[10,100)",7,"[5,30)",1328,730+,1,2,2,1174,3.0,0,1,0,58,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0
23758,full_active,0,-124,1,10,"(0,10]",12,"[10,100)",7,"[5,30)",1657,730+,0,2,19,597,2.0,0,1,9,402,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23759,high_active,0,-124,0,158,"(150,250]",30,"[10,100)",28,"[5,30)",1635,730+,1,6,28,27,,0,0,14,116,5,4,0,1.0,0.0,0.0,0.0,0.0,0.0
23760,full_active,0,-124,1,39,"(10,50]",12,"[10,100)",5,"[5,30)",1101,730+,0,2,10,282,2.0,0,1,10,405,3,2,0,1.0,0.0,0.0,0.0,0.0,0.0
23761,2_14_day_new,0,-124,1,12,"(10,50]",3,"[1,10)",0,0,115,91-180,1,1,19,525,0.0,0,0,13,392,6,0,0,,,,,,
23762,high_active,0,-124,1,63,"(50,100]",79,"[10,100)",47,"[30,60)",632,366-730,1,2,2,1151,3.0,0,1,10,405,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0
23763,full_active,0,-124,0,210,"(150,250]",86,"[10,100)",85,"[60,120)",451,366-730,0,0,11,967,1.0,0,0,1,82,2,0,0,,,,,,
23764,middle_active,0,-124,1,427,"(250,500]",5,"[1,10)",2,"[1,5)",1879,730+,0,1,19,560,0.0,0,0,15,151,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23765,full_active,0,-124,1,63,"(50,100]",88,"[10,100)",53,"[30,60)",1058,730+,0,2,19,594,1.0,0,1,20,174,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
23766,full_active,0,-124,1,106,"(100,150]",203,"[100,1k)",92,"[60,120)",1431,730+,0,2,2,1158,7.0,0,0,13,392,6,3,2,1.0,0.0,0.0,0.0,0.0,0.0
23767,high_active,0,1,1,351,"(250,500]",258,"[100,1k)",7,"[5,30)",1125,730+,0,4,19,646,3.0,0,0,31,193,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23768,middle_active,0,-124,1,468,"(250,500]",196,"[100,1k)",126,"[120,250)",424,366-730,1,2,28,340,,0,1,44,289,5,0,0,1.0,0.0,1.0,0.0,0.0,0.0
23769,full_active,0,-124,1,34,"(10,50]",18,"[10,100)",0,0,2493,730+,0,2,10,61,1.0,0,0,24,264,4,2,0,1.0,0.0,0.0,0.0,0.0,0.0
23770,full_active,0,-124,0,78,"(50,100]",2,"[1,10)",0,0,839,730+,0,4,2,1167,9.0,0,1,2,399,4,2,2,0.0,0.0,1.0,0.0,0.0,0.0
23771,high_active,0,-124,1,179,"(150,250]",184,"[100,1k)",177,"[120,250)",300,181-365,0,1,9,296,0.0,0,0,28,278,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
23772,full_active,0,-124,1,156,"(150,250]",40,"[10,100)",36,"[30,60)",284,181-365,0,1,22,372,2.0,0,1,21,53,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0
23773,middle_active,0,-124,0,34,"(10,50]",11,"[10,100)",10,"[5,30)",346,181-365,0,4,2,1165,6.0,0,0,14,116,5,2,2,1.0,0.0,0.0,0.0,0.0,0.0
23774,full_active,0,-124,0,26,"(10,50]",11,"[10,100)",1,"[1,5)",1566,730+,0,4,31,386,1.0,0,1,21,34,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0
23775,full_active,0,-124,1,157,"(150,250]",150,"[100,1k)",129,"[120,250)",1344,730+,1,2,2,1169,8.0,0,1,20,286,6,4,2,1.0,0.0,0.0,0.0,0.0,0.0
23776,2_14_day_new,0,-124,1,13,"(10,50]",7,"[1,10)",0,0,1170,730+,1,3,2,1180,2.0,0,1,18,362,6,4,2,1.0,0.0,0.0,0.0,0.0,0.0
23777,full_active,0,-124,1,453,"(250,500]",8,"[1,10)",4,"[1,5)",539,366-730,0,0,29,1370,2.0,0,1,21,53,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23778,high_active,0,-124,1,5,"(0,10]",6,"[1,10)",1,"[1,5)",1218,730+,0,4,2,1173,1.0,0,0,33,234,1,2,2,1.0,0.0,0.0,0.0,0.0,0.0
23779,full_active,0,-124,1,93,"(50,100]",19,"[10,100)",8,"[5,30)",1411,730+,0,4,28,1002,,0,1,44,400,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23780,full_active,0,1,1,89,"(50,100]",154,"[100,1k)",87,"[60,120)",653,366-730,1,1,2,1160,4.0,0,1,0,149,6,2,2,1.0,0.0,0.0,0.0,0.0,0.0
23781,full_active,0,1,1,4143,500+,1355,"[1k,5k)",1291,250+,2043,730+,1,2,19,622,1.0,0,0,33,141,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
23782,full_active,0,-124,1,202,"(150,250]",12,"[10,100)",2,"[1,5)",1492,730+,1,2,33,975,2.0,0,1,32,33,2,2,0,1.0,0.0,0.0,0.0,1.0,0.0
23783,high_active,0,1,1,29,"(10,50]",298,"[100,1k)",17,"[5,30)",2753,730+,1,3,10,852,4.0,0,0,24,403,1,3,2,1.0,0.0,0.0,0.0,0.0,0.0
23784,full_active,0,-124,1,169,"(150,250]",140,"[100,1k)",28,"[5,30)",1980,730+,0,2,2,1169,8.0,0,1,8,64,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0
23785,low_active,0,-124,0,88,"(50,100]",5,"[1,10)",0,0,987,730+,0,4,2,1137,3.0,0,0,31,275,5,0,1,1.0,0.0,0.0,0.0,0.0,0.0
23786,high_active,0,-124,1,238,"(150,250]",6,"[1,10)",2,"[1,5)",1212,730+,1,6,10,1018,1.0,0,0,14,116,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
23787,full_active,0,1,1,4998,500+,2817,"[1k,5k)",2312,250+,1518,730+,1,5,29,924,3.0,0,1,20,85,4,2,0,1.0,1.0,0.0,0.0,0.0,0.0
23788,full_active,0,-124,1,2084,500+,28,"[10,100)",28,"[5,30)",398,366-730,0,5,10,203,1.0,0,1,0,360,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
23789,high_active,0,-124,1,232,"(150,250]",22,"[10,100)",16,"[5,30)",841,730+,1,4,19,595,1.0,0,1,44,400,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0
23790,full_active,0,-124,1,569,500+,285,"[100,1k)",131,"[120,250)",2330,730+,0,4,19,647,1.0,0,0,14,96,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0
23791,full_active,0,1,1,4997,500+,562,"[100,1k)",143,"[120,250)",2331,730+,1,4,38,500,4.0,0,0,13,333,6,3,0,1.0,1.0,1.0,0.0,0.0,0.0
23792,full_active,0,-124,1,35,"(10,50]",5,"[1,10)",1,"[1,5)",1214,730+,1,4,29,892,0.0,0,1,32,33,2,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23793,full_active,0,-124,0,1142,500+,21,"[10,100)",7,"[5,30)",739,730+,0,4,28,98,,0,1,2,399,4,2,0,1.0,0.0,0.0,0.0,0.0,0.0
23794,full_active,0,-124,1,78,"(50,100]",30,"[10,100)",2,"[1,5)",725,366-730,0,4,19,573,1.0,0,0,38,139,4,3,0,1.0,1.0,0.0,0.0,0.0,0.0
23795,high_active,0,1,1,37,"(10,50]",44,"[10,100)",17,"[5,30)",547,366-730,1,2,29,906,1.0,0,1,34,80,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
23796,full_active,0,1,1,140,"(100,150]",413,"[100,1k)",140,"[120,250)",884,730+,1,2,28,210,,0,1,34,201,4,2,0,1.0,0.0,0.0,0.0,0.0,0.0
23797,high_active,0,1,1,423,"(250,500]",1851,"[1k,5k)",227,"[120,250)",1355,730+,1,2,2,1160,4.0,0,1,10,373,5,2,2,1.0,0.0,0.0,0.0,1.0,0.0
23798,full_active,0,-124,1,1306,500+,2922,"[1k,5k)",1241,250+,782,730+,0,1,2,1176,2.0,0,1,8,349,3,3,2,1.0,0.0,0.0,0.0,0.0,0.0
23799,high_active,0,-124,1,115,"(100,150]",18,"[10,100)",17,"[5,30)",987,730+,1,5,10,230,1.0,0,1,32,33,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0
23800,full_active,0,-124,1,16,"(10,50]",8,"[1,10)",2,"[1,5)",374,366-730,1,2,2,1160,4.0,0,0,24,137,5,2,2,1.0,0.0,0.0,0.0,0.0,0.0
23801,full_active,0,-124,0,7,"(0,10]",0,0,0,0,1073,730+,0,4,19,559,2.0,0,1,20,348,4,4,0,,,,,,
23802,high_active,0,-124,0,81,"(50,100]",8,"[1,10)",6,"[5,30)",1372,730+,1,4,28,658,,0,0,13,117,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23803,middle_active,0,-124,1,702,500+,26,"[10,100)",9,"[5,30)",1722,730+,1,2,2,1169,8.0,0,0,31,193,3,2,2,1.0,0.0,0.0,0.0,0.0,0.0
23804,full_active,0,-124,1,165,"(150,250]",54,"[10,100)",10,"[5,30)",1814,730+,1,3,10,61,1.0,0,0,14,116,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23805,high_active,0,-124,1,264,"(250,500]",177,"[100,1k)",35,"[30,60)",942,730+,0,3,31,754,1.0,0,1,8,181,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0
23806,full_active,0,-124,1,342,"(250,500]",11,"[10,100)",3,"[1,5)",1315,730+,1,2,22,371,1.0,0,0,15,371,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23807,low_active,0,-124,1,761,500+,1213,"[1k,5k)",756,250+,1673,730+,0,1,19,622,1.0,0,0,33,107,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23808,full_active,0,1,1,183,"(150,250]",359,"[100,1k)",179,"[120,250)",1930,730+,1,2,9,296,0.0,0,1,43,43,1,4,0,1.0,0.0,0.0,0.0,0.0,0.0
23809,full_active,0,-124,1,1028,500+,70,"[10,100)",35,"[30,60)",1017,730+,1,4,19,558,2.0,0,1,20,348,4,2,0,1.0,0.0,0.0,0.0,0.0,0.0
23810,full_active,0,1,1,42,"(10,50]",52,"[10,100)",0,0,1514,730+,1,3,10,844,1.0,0,1,10,450,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
23811,full_active,0,-124,0,11,"(10,50]",1,"[1,10)",0,0,241,181-365,1,2,10,604,2.0,0,1,34,201,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
23812,2_14_day_new,0,-124,1,41,"(10,50]",39,"[10,100)",11,"[5,30)",1485,730+,0,2,9,278,2.0,0,1,8,36,4,2,0,1.0,0.0,0.0,0.0,0.0,0.0
23813,middle_active,0,1,1,2688,500+,24331,"[1w,10w)",117,"[60,120)",2000,730+,1,4,10,77,1.0,0,0,31,271,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23814,high_active,0,-124,0,401,"(250,500]",2,"[1,10)",0,0,2113,730+,0,4,2,1160,4.0,0,1,10,451,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0
23815,full_active,0,-124,1,65,"(50,100]",8,"[1,10)",5,"[5,30)",796,730+,0,1,10,109,0.0,0,1,9,88,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0
23816,high_active,0,1,1,444,"(250,500]",206,"[100,1k)",36,"[30,60)",1878,730+,1,4,29,923,2.0,0,0,22,412,5,2,0,1.0,0.0,0.0,0.0,0.0,1.0
23817,middle_active,0,-124,1,56,"(50,100]",10,"[10,100)",3,"[1,5)",179,91-180,0,6,19,611,1.0,0,1,8,64,5,4,0,1.0,0.0,0.0,0.0,0.0,0.0
23818,high_active,0,-124,1,42,"(10,50]",9,"[1,10)",6,"[5,30)",1008,730+,1,5,29,905,2.0,0,1,20,191,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
23819,full_active,0,-124,1,335,"(250,500]",267,"[100,1k)",135,"[120,250)",1598,730+,0,4,30,948,2.0,0,0,7,190,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
23820,high_active,0,-124,1,94,"(50,100]",49,"[10,100)",41,"[30,60)",1338,730+,1,6,19,620,1.0,0,0,13,188,3,3,0,1.0,0.0,1.0,0.0,0.0,0.0
23821,full_active,0,1,1,217,"(150,250]",150,"[100,1k)",33,"[30,60)",2706,730+,1,4,19,618,3.0,0,0,13,330,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23822,full_active,0,1,1,80,"(50,100]",196,"[100,1k)",52,"[30,60)",1580,730+,1,5,31,386,1.0,0,0,13,117,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23823,full_active,0,-124,1,32,"(10,50]",88,"[10,100)",1,"[1,5)",1152,730+,1,4,10,1025,3.0,0,0,13,117,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
23824,full_active,0,1,1,419,"(250,500]",3328,"[1k,5k)",176,"[120,250)",769,730+,0,3,31,378,3.0,0,1,0,347,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0
23825,full_active,0,1,1,1142,500+,715,"[100,1k)",146,"[120,250)",1765,730+,0,4,31,687,2.0,0,0,7,40,1,4,0,1.0,0.0,0.0,0.0,0.0,0.0
23826,full_active,0,1,1,1081,500+,65,"[10,100)",47,"[30,60)",1816,730+,1,4,2,1153,4.0,0,0,14,339,3,4,2,1.0,0.0,0.0,0.0,0.0,0.0
23827,full_active,0,-124,1,80,"(50,100]",80,"[10,100)",80,"[60,120)",1543,730+,0,2,2,1160,4.0,0,1,12,281,5,2,2,1.0,0.0,0.0,0.0,0.0,0.0
23828,high_active,0,-124,0,17,"(10,50]",0,0,0,0,158,91-180,0,4,19,628,1.0,0,1,34,201,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
23829,full_active,0,1,1,232,"(150,250]",1881,"[1k,5k)",206,"[120,250)",2340,730+,1,5,10,844,1.0,0,0,13,117,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0
23830,full_active,0,-124,1,43,"(10,50]",11,"[10,100)",1,"[1,5)",820,730+,1,5,29,990,1.0,0,0,22,320,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
23831,high_active,0,-124,1,22,"(10,50]",2,"[1,10)",0,0,128,91-180,1,4,9,296,0.0,0,1,34,20,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
23832,full_active,0,-124,1,109,"(100,150]",53,"[10,100)",28,"[5,30)",970,730+,1,5,19,606,1.0,0,0,1,82,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
23833,full_active,0,-124,1,130,"(100,150]",32,"[10,100)",18,"[5,30)",1831,730+,0,3,2,1165,6.0,0,1,20,174,5,0,2,1.0,0.0,0.0,0.0,0.0,0.0
23834,full_active,0,1,1,241,"(150,250]",338,"[100,1k)",142,"[120,250)",1174,730+,0,4,10,230,1.0,0,0,22,412,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0
23835,full_active,0,-124,0,633,500+,3,"[1,10)",0,0,1033,730+,1,2,10,717,3.0,0,1,8,39,5,4,0,1.0,0.0,0.0,1.0,0.0,0.0
23836,full_active,0,-124,1,74,"(50,100]",211,"[100,1k)",67,"[60,120)",2360,730+,1,1,2,1152,3.0,0,1,43,221,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
23837,full_active,0,-124,1,258,"(250,500]",47,"[10,100)",21,"[5,30)",462,366-730,0,4,19,622,1.0,0,1,34,201,4,0,0,1.0,1.0,0.0,0.0,0.0,0.0
23838,full_active,0,-124,0,66,"(50,100]",0,0,0,0,854,730+,1,1,10,70,1.0,0,0,15,69,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
23839,full_active,0,-124,1,187,"(150,250]",308,"[100,1k)",168,"[120,250)",658,366-730,1,1,2,1165,6.0,0,1,2,399,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0
23840,full_active,0,-124,1,1055,500+,207,"[100,1k)",129,"[120,250)",1055,730+,1,6,10,127,2.0,0,0,1,82,2,3,0,1.0,0.0,1.0,0.0,0.0,0.0
23841,full_active,0,-124,1,179,"(150,250]",231,"[100,1k)",132,"[120,250)",1677,730+,0,2,19,613,2.0,0,0,22,386,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
23842,middle_active,0,-124,1,201,"(150,250]",174,"[100,1k)",103,"[60,120)",301,181-365,0,1,19,645,3.0,0,1,10,254,3,4,0,0.0,0.0,1.0,0.0,0.0,0.0
23843,full_active,0,-124,1,4,"(0,10]",8,"[1,10)",0,0,2683,730+,1,3,19,559,2.0,0,0,13,392,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0
23844,high_active,0,-124,0,13,"(10,50]",2,"[1,10)",0,0,115,91-180,1,1,2,1169,8.0,0,0,13,183,6,3,2,1.0,0.0,0.0,0.0,0.0,0.0
23845,full_active,0,1,1,415,"(250,500]",1103,"[1k,5k)",5,"[5,30)",2411,730+,1,3,10,1102,1.0,0,0,31,305,5,4,0,1.0,0.0,0.0,0.0,0.0,1.0
23846,full_active,0,1,1,4862,500+,4503,"[1k,5k)",1696,250+,1058,730+,1,6,29,899,1.0,0,1,43,221,4,2,0,1.0,1.0,0.0,0.0,0.0,0.0
23847,full_active,0,-124,0,1334,500+,2,"[1,10)",0,0,2403,730+,1,3,2,1168,7.0,0,0,33,107,1,2,2,1.0,0.0,0.0,0.0,0.0,0.0
23848,2_14_day_new,0,1,1,155,"(150,250]",339,"[100,1k)",111,"[60,120)",2317,730+,1,2,10,272,3.0,0,0,7,40,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23849,full_active,0,-124,1,1230,500+,1241,"[1k,5k)",877,250+,1854,730+,1,1,2,1159,3.0,0,0,14,135,6,3,2,1.0,0.0,0.0,0.0,0.0,0.0
23850,high_active,0,-124,0,57,"(50,100]",15,"[10,100)",4,"[1,5)",1288,730+,0,6,19,599,2.0,0,0,19,170,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0
23851,full_active,0,-124,1,529,500+,95,"[10,100)",56,"[30,60)",1677,730+,1,6,9,296,0.0,0,0,24,264,4,3,0,0.0,0.0,0.0,0.0,0.0,1.0
23852,full_active,0,-124,0,298,"(250,500]",6,"[1,10)",4,"[1,5)",1306,730+,1,4,29,1296,1.0,0,0,31,271,6,4,0,1.0,0.0,0.0,0.0,0.0,0.0
23853,full_active,0,-124,1,137,"(100,150]",324,"[100,1k)",121,"[120,250)",546,366-730,0,1,2,1160,4.0,0,0,15,93,6,3,2,1.0,0.0,0.0,0.0,0.0,0.0
23854,full_active,0,-124,1,339,"(250,500]",19,"[10,100)",9,"[5,30)",855,730+,0,2,29,961,0.0,0,0,15,109,3,2,0,1.0,0.0,0.0,0.0,0.0,0.0
23855,full_active,0,-124,1,632,500+,94,"[10,100)",70,"[60,120)",1199,730+,0,5,2,1166,9.0,0,0,24,357,3,2,2,1.0,0.0,0.0,0.0,0.0,0.0
23856,high_active,0,-124,1,48,"(10,50]",113,"[100,1k)",30,"[30,60)",147,91-180,0,1,10,166,1.0,0,1,9,88,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0
23857,full_active,0,1,1,943,500+,860,"[100,1k)",375,250+,2050,730+,0,3,9,478,2.0,0,0,7,252,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0
23858,full_active,0,1,1,89,"(50,100]",200,"[100,1k)",21,"[5,30)",1700,730+,0,2,9,229,1.0,0,1,10,254,3,4,0,1.0,0.0,0.0,0.0,0.0,0.0
23859,full_active,0,-124,1,26,"(10,50]",23,"[10,100)",16,"[5,30)",29,15-30,1,1,19,606,1.0,0,1,43,43,1,0,0,,,,,,
23860,full_active,0,-124,1,79,"(50,100]",9,"[1,10)",3,"[1,5)",822,730+,1,3,10,302,0.0,0,1,43,336,3,2,0,0.0,0.0,1.0,0.0,0.0,0.0
23861,full_active,0,1,1,41,"(10,50]",228,"[100,1k)",29,"[5,30)",2232,730+,1,2,2,1155,3.0,0,1,44,238,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
23862,full_active,0,1,1,146,"(100,150]",12,"[10,100)",4,"[1,5)",1177,730+,1,3,2,1166,8.0,0,0,31,42,6,2,2,1.0,0.0,0.0,0.0,0.0,0.0
23863,high_active,0,1,1,772,500+,1261,"[1k,5k)",222,"[120,250)",1004,730+,1,5,19,581,1.0,0,1,43,226,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0
23864,high_active,0,-124,1,240,"(150,250]",427,"[100,1k)",230,"[120,250)",889,730+,0,5,9,1056,1.0,0,1,10,405,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23865,full_active,0,1,1,420,"(250,500]",907,"[100,1k)",407,250+,895,730+,1,2,2,1159,3.0,0,0,7,77,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23866,full_active,0,-124,1,551,500+,18,"[10,100)",11,"[5,30)",899,730+,1,2,33,956,2.0,0,1,34,201,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
23867,high_active,0,-124,0,1433,500+,35,"[10,100)",33,"[30,60)",1035,730+,1,5,29,890,0.0,0,0,26,408,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23868,high_active,0,-124,1,87,"(50,100]",161,"[100,1k)",60,"[60,120)",868,730+,1,1,10,79,0.0,0,1,10,152,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0
23869,2_14_day_new,0,-124,1,64,"(50,100]",207,"[100,1k)",46,"[30,60)",805,730+,0,1,2,1171,5.0,0,1,44,363,3,4,2,1.0,0.0,0.0,0.0,0.0,0.0
23870,high_active,0,-124,1,296,"(250,500]",225,"[100,1k)",137,"[120,250)",2363,730+,1,4,19,594,1.0,0,0,19,78,1,4,0,1.0,0.0,0.0,0.0,0.0,0.0
23871,full_active,0,1,1,272,"(250,500]",483,"[100,1k)",46,"[30,60)",1884,730+,0,3,29,930,1.0,0,0,28,279,1,3,0,1.0,0.0,1.0,1.0,0.0,1.0
23872,middle_active,0,-124,1,1966,500+,30,"[10,100)",8,"[5,30)",296,181-365,1,2,29,964,1.0,0,1,44,400,5,2,0,1.0,1.0,0.0,0.0,0.0,0.0
23873,high_active,0,-124,1,551,500+,71,"[10,100)",65,"[60,120)",1825,730+,1,3,10,854,1.0,0,0,31,354,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23874,full_active,0,-124,1,4999,500+,93,"[10,100)",43,"[30,60)",731,730+,1,5,10,407,1.0,0,0,14,116,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
23875,full_active,0,-124,1,230,"(150,250]",550,"[100,1k)",142,"[120,250)",1292,730+,0,4,10,79,0.0,0,0,7,427,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23876,full_active,0,1,1,218,"(150,250]",113,"[100,1k)",80,"[60,120)",1572,730+,1,4,19,651,1.0,0,1,8,287,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
23877,full_active,0,1,1,2611,500+,13,"[10,100)",1,"[1,5)",2154,730+,1,4,10,320,6.0,0,0,30,150,1,4,0,1.0,0.0,0.0,0.0,0.0,0.0
23878,full_active,0,-124,1,199,"(150,250]",9,"[1,10)",1,"[1,5)",1464,730+,0,6,2,1153,4.0,0,0,1,82,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0
23879,low_active,0,-124,0,5002,500+,15,"[10,100)",11,"[5,30)",2051,730+,1,2,2,1162,7.0,0,0,15,109,3,2,2,0.0,0.0,0.0,0.0,0.0,0.0
23880,middle_active,0,-124,0,75,"(50,100]",1,"[1,10)",1,"[1,5)",77,61-90,1,0,29,1426,1.0,0,1,5,270,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0
23881,high_active,0,-124,0,24,"(10,50]",1,"[1,10)",0,0,2353,730+,0,2,2,1160,4.0,0,1,44,363,3,2,2,1.0,0.0,0.0,0.0,0.0,0.0
23882,full_active,0,1,1,160,"(150,250]",99,"[10,100)",59,"[30,60)",1730,730+,0,3,2,1160,4.0,0,0,38,139,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
23883,full_active,0,1,1,41,"(10,50]",224,"[100,1k)",20,"[5,30)",2298,730+,1,5,10,319,5.0,0,0,14,452,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23884,full_active,0,-124,1,203,"(150,250]",58,"[10,100)",46,"[30,60)",1470,730+,1,1,10,204,1.0,0,0,28,367,3,4,0,1.0,0.0,0.0,0.0,0.0,0.0
